date,296---224---pool22-300-128,415---224---pool22-300-128,116---168---pool32-2600-3072,431---224---pool22-300-128,49---128---pool22-300-128,20---168---pool30-1800-2048,83---346---pool23-400-256,10---134---pool22-300-128
2016-07-23 23:25:00,6570.0,0.0,1030.0,0.0,29.0,0.0,9.0,0.0
2016-07-23 23:30:00,6177.0,0.0,890.0,0.0,25.0,0.0,8.0,2.0
2016-07-23 23:35:00,6988.0,0.0,793.0,0.0,18.0,0.0,9.0,0.0
2016-07-23 23:40:00,8188.0,0.0,641.0,0.0,15.0,0.0,8.0,0.0
2016-07-23 23:45:00,7342.0,0.0,1434.0,0.0,6.0,0.0,7.0,0.0
2016-07-23 23:50:00,9509.0,0.0,558.0,0.0,7.0,0.0,12.0,0.0
2016-07-23 23:55:00,9627.0,0.0,541.0,0.0,2.0,0.0,13.0,2.0
2016-07-24 00:00:00,10456.0,701.0,259.0,0.0,6.0,0.0,44.0,3.0
2016-07-24 00:05:00,16599.0,731.0,344.0,13.0,9.0,0.0,9.0,2.0
2016-07-24 00:10:00,26364.0,1760.0,268.0,1192.0,8.0,0.0,14.0,1.0
2016-07-24 00:15:00,29151.0,523.0,261.0,762.0,3.0,0.0,11.0,10.0
2016-07-24 00:20:00,33398.0,906.0,330.0,311.0,2.0,0.0,9.0,6.0
2016-07-24 00:25:00,31145.0,1506.0,438.0,181.0,11.0,0.0,15.0,5.0
2016-07-24 00:30:00,43121.0,2078.0,270.0,242.0,19.0,1.0,15.0,56.0
2016-07-24 00:35:00,41229.0,1441.0,358.0,671.0,2.0,0.0,7.0,11.0
2016-07-24 00:40:00,39071.0,4833.0,428.0,185.0,10.0,1.0,9.0,27.0
2016-07-24 00:45:00,41267.0,1708.0,403.0,736.0,9.0,0.0,12.0,10.0
2016-07-24 00:50:00,38018.0,1731.0,490.0,780.0,5.0,0.0,11.0,21.0
2016-07-24 00:55:00,41971.0,912.0,387.0,1195.0,5.0,6.0,15.0,9.0
2016-07-24 01:00:00,40813.0,2949.0,515.0,243.0,7.0,0.0,40.0,15.0
2016-07-24 01:05:00,42514.0,2343.0,540.0,470.0,3.0,9.0,9.0,16.0
2016-07-24 01:10:00,44042.0,2057.0,700.0,844.0,13.0,73.0,11.0,21.0
2016-07-24 01:15:00,45475.0,3405.0,656.0,154.0,4.0,6.0,11.0,8.0
2016-07-24 01:20:00,52641.0,3610.0,578.0,843.0,11.0,22.0,13.0,18.0
2016-07-24 01:25:00,46217.0,1707.0,561.0,592.0,7.0,19.0,11.0,19.0
2016-07-24 01:30:00,45727.0,3148.0,539.0,1260.0,26.0,23.0,11.0,32.0
2016-07-24 01:35:00,47192.0,1477.0,615.0,921.0,28.0,5.0,9.0,42.0
2016-07-24 01:40:00,50002.0,4849.0,663.0,1305.0,25.0,6.0,7.0,13.0
2016-07-24 01:45:00,41656.0,976.0,691.0,726.0,17.0,20.0,11.0,21.0
2016-07-24 01:50:00,44754.0,4024.0,627.0,1075.0,20.0,64.0,11.0,118.0
2016-07-24 01:55:00,48333.0,2050.0,688.0,36.0,8.0,14.0,13.0,201.0
2016-07-24 02:00:00,47634.0,1971.0,726.0,539.0,3.0,8.0,13.0,94.0
2016-07-24 02:05:00,50721.0,2538.0,604.0,1107.0,16.0,20.0,12.0,43.0
2016-07-24 02:10:00,46273.0,2973.0,717.0,1183.0,18.0,102.0,9.0,33.0
2016-07-24 02:15:00,45445.0,1274.0,925.0,1286.0,13.0,17.0,9.0,21.0
2016-07-24 02:20:00,45419.0,3409.0,751.0,767.0,6.0,9.0,7.0,19.0
2016-07-24 02:25:00,43732.0,1436.0,809.0,1283.0,13.0,13.0,11.0,24.0
2016-07-24 02:30:00,44746.0,735.0,685.0,197.0,15.0,15.0,9.0,24.0
2016-07-24 02:35:00,42029.0,1440.0,667.0,679.0,19.0,26.0,9.0,35.0
2016-07-24 02:40:00,44866.0,4014.0,709.0,5.0,29.0,31.0,12.0,4.0
2016-07-24 02:45:00,38506.0,1684.0,739.0,540.0,11.0,68.0,11.0,34.0
2016-07-24 02:50:00,41089.0,2073.0,708.0,375.0,10.0,106.0,9.0,22.0
2016-07-24 02:55:00,35557.0,247.0,567.0,730.0,10.0,46.0,11.0,16.0
2016-07-24 03:00:00,28871.0,2744.0,750.0,641.0,16.0,39.0,13.0,33.0
2016-07-24 03:05:00,30998.0,220.0,700.0,197.0,15.0,41.0,5.0,23.0
2016-07-24 03:10:00,31384.0,1992.0,1000.0,3.0,22.0,63.0,9.0,12.0
2016-07-24 03:15:00,30248.0,635.0,806.0,13.0,21.0,49.0,10.0,8.0
2016-07-24 03:20:00,27768.0,2577.0,755.0,103.0,29.0,24.0,12.0,168.0
2016-07-24 03:25:00,27818.0,550.0,688.0,4.0,19.0,32.0,13.0,128.0
2016-07-24 03:30:00,27444.0,1796.0,632.0,0.0,21.0,24.0,7.0,192.0
2016-07-24 03:35:00,28604.0,724.0,508.0,519.0,58.0,26.0,9.0,16.0
2016-07-24 03:40:00,33565.0,2887.0,503.0,1038.0,40.0,14.0,9.0,6.0
2016-07-24 03:45:00,25874.0,697.0,484.0,2.0,43.0,15.0,11.0,17.0
2016-07-24 03:50:00,26053.0,2761.0,501.0,132.0,37.0,10.0,9.0,4.0
2016-07-24 03:55:00,26484.0,495.0,524.0,638.0,50.0,19.0,15.0,17.0
2016-07-24 04:00:00,22298.0,901.0,469.0,0.0,46.0,83.0,14.0,14.0
2016-07-24 04:05:00,21454.0,561.0,594.0,308.0,50.0,14.0,9.0,14.0
2016-07-24 04:10:00,16407.0,2290.0,503.0,3.0,67.0,10.0,11.0,13.0
2016-07-24 04:15:00,17867.0,61.0,510.0,0.0,84.0,10.0,7.0,14.0
2016-07-24 04:20:00,18141.0,217.0,530.0,0.0,78.0,12.0,9.0,11.0
2016-07-24 04:25:00,14653.0,67.0,489.0,126.0,68.0,8.0,11.0,0.0
2016-07-24 04:30:00,14237.0,3632.0,471.0,0.0,67.0,0.0,9.0,1.0
2016-07-24 04:35:00,12476.0,2535.0,585.0,0.0,74.0,0.0,9.0,6.0
2016-07-24 04:40:00,11250.0,1153.0,450.0,2.0,85.0,3.0,7.0,5.0
2016-07-24 04:45:00,16229.0,2.0,444.0,2.0,113.0,0.0,9.0,107.0
2016-07-24 04:50:00,20951.0,2131.0,347.0,2.0,126.0,0.0,7.0,2.0
2016-07-24 04:55:00,13579.0,44.0,268.0,0.0,125.0,0.0,9.0,8.0
2016-07-24 05:00:00,14510.0,1641.0,308.0,0.0,110.0,2.0,13.0,5.0
2016-07-24 05:05:00,12814.0,163.0,302.0,1.0,73.0,2.0,7.0,21.0
2016-07-24 05:10:00,13459.0,583.0,339.0,0.0,59.0,0.0,7.0,2.0
2016-07-24 05:15:00,13181.0,936.0,290.0,0.0,65.0,4.0,5.0,16.0
2016-07-24 05:20:00,14738.0,2216.0,434.0,0.0,70.0,6.0,7.0,4.0
2016-07-24 05:25:00,13497.0,210.0,426.0,0.0,46.0,3.0,8.0,8.0
2016-07-24 05:30:00,15967.0,678.0,492.0,0.0,49.0,8.0,8.0,13.0
2016-07-24 05:35:00,20204.0,20.0,757.0,0.0,46.0,20.0,5.0,12.0
2016-07-24 05:40:00,19469.0,1428.0,720.0,0.0,27.0,12.0,9.0,2.0
2016-07-24 05:45:00,17509.0,76.0,576.0,0.0,31.0,65.0,7.0,4.0
2016-07-24 05:50:00,15148.0,974.0,600.0,0.0,33.0,98.0,9.0,1.0
2016-07-24 05:55:00,16540.0,25.0,637.0,0.0,32.0,89.0,15.0,4.0
2016-07-24 06:00:00,17536.0,1557.0,537.0,0.0,36.0,35.0,11.0,1.0
2016-07-24 06:05:00,16982.0,526.0,735.0,0.0,26.0,39.0,9.0,34.0
2016-07-24 06:10:00,19493.0,1094.0,754.0,0.0,20.0,33.0,6.0,4.0
2016-07-24 06:15:00,25833.0,0.0,794.0,0.0,22.0,28.0,9.0,3.0
2016-07-24 06:20:00,23385.0,41.0,483.0,0.0,15.0,24.0,7.0,9.0
2016-07-24 06:25:00,26601.0,28.0,861.0,0.0,12.0,35.0,7.0,19.0
2016-07-24 06:30:00,28888.0,4244.0,719.0,0.0,13.0,42.0,7.0,6.0
2016-07-24 06:35:00,30335.0,4379.0,728.0,1.0,19.0,36.0,9.0,9.0
2016-07-24 06:40:00,23094.0,3525.0,632.0,311.0,27.0,54.0,7.0,14.0
2016-07-24 06:45:00,25762.0,4868.0,626.0,549.0,36.0,37.0,7.0,20.0
2016-07-24 06:50:00,29531.0,3583.0,797.0,62.0,16.0,34.0,9.0,5.0
2016-07-24 06:55:00,32777.0,1364.0,700.0,964.0,27.0,44.0,13.0,29.0
2016-07-24 07:00:00,33547.0,4160.0,645.0,448.0,37.0,25.0,9.0,11.0
2016-07-24 07:05:00,29041.0,904.0,635.0,424.0,15.0,21.0,9.0,18.0
2016-07-24 07:10:00,29697.0,3823.0,602.0,716.0,22.0,19.0,5.0,15.0
2016-07-24 07:15:00,30971.0,1006.0,661.0,480.0,23.0,11.0,6.0,25.0
2016-07-24 07:20:00,31220.0,3626.0,758.0,430.0,28.0,28.0,7.0,92.0
2016-07-24 07:25:00,24089.0,124.0,680.0,751.0,13.0,43.0,5.0,141.0
2016-07-24 07:30:00,22824.0,3546.0,914.0,455.0,8.0,85.0,9.0,24.0
2016-07-24 07:35:00,26806.0,578.0,698.0,4.0,12.0,32.0,7.0,11.0
2016-07-24 07:40:00,23186.0,1694.0,628.0,313.0,34.0,24.0,8.0,32.0
2016-07-24 07:45:00,23435.0,132.0,729.0,289.0,22.0,107.0,5.0,22.0
2016-07-24 07:50:00,25979.0,2827.0,689.0,1134.0,31.0,39.0,7.0,15.0
2016-07-24 07:55:00,25223.0,321.0,697.0,602.0,7.0,16.0,7.0,13.0
2016-07-24 08:00:00,26537.0,2606.0,743.0,117.0,33.0,30.0,7.0,16.0
2016-07-24 08:05:00,26232.0,295.0,764.0,352.0,39.0,18.0,7.0,14.0
2016-07-24 08:10:00,25067.0,3165.0,664.0,44.0,28.0,30.0,7.0,17.0
2016-07-24 08:15:00,22321.0,1483.0,639.0,4.0,13.0,29.0,9.0,9.0
2016-07-24 08:20:00,19975.0,1704.0,767.0,711.0,19.0,24.0,9.0,10.0
2016-07-24 08:25:00,15590.0,37.0,591.0,272.0,29.0,33.0,8.0,10.0
2016-07-24 08:30:00,21096.0,3943.0,663.0,1243.0,42.0,23.0,8.0,22.0
2016-07-24 08:35:00,16825.0,1082.0,649.0,790.0,54.0,15.0,9.0,7.0
2016-07-24 08:40:00,12564.0,2907.0,654.0,774.0,41.0,21.0,9.0,48.0
2016-07-24 08:45:00,19626.0,6593.0,655.0,949.0,69.0,37.0,7.0,228.0
2016-07-24 08:50:00,16753.0,4058.0,547.0,560.0,62.0,12.0,7.0,9.0
2016-07-24 08:55:00,13075.0,3235.0,685.0,5.0,60.0,32.0,7.0,12.0
2016-07-24 09:00:00,15925.0,2307.0,809.0,719.0,63.0,22.0,15.0,6.0
2016-07-24 09:05:00,17191.0,246.0,589.0,871.0,50.0,38.0,7.0,17.0
2016-07-24 09:10:00,13393.0,1311.0,493.0,113.0,90.0,28.0,9.0,24.0
2016-07-24 09:15:00,13704.0,361.0,539.0,0.0,88.0,34.0,10.0,18.0
2016-07-24 09:20:00,10451.0,561.0,527.0,198.0,91.0,42.0,7.0,7.0
2016-07-24 09:25:00,16093.0,74.0,516.0,969.0,132.0,41.0,11.0,8.0
2016-07-24 09:30:00,12026.0,4835.0,601.0,777.0,164.0,15.0,13.0,11.0
2016-07-24 09:35:00,9678.0,1478.0,441.0,927.0,141.0,22.0,12.0,7.0
2016-07-24 09:40:00,9339.0,4359.0,450.0,0.0,152.0,36.0,13.0,10.0
2016-07-24 09:45:00,7544.0,909.0,623.0,488.0,146.0,9.0,11.0,7.0
2016-07-24 09:50:00,9151.0,222.0,416.0,1.0,149.0,15.0,11.0,7.0
2016-07-24 09:55:00,6192.0,472.0,343.0,0.0,157.0,25.0,15.0,2.0
2016-07-24 10:00:00,8327.0,65.0,291.0,0.0,122.0,26.0,15.0,1.0
2016-07-24 10:05:00,7594.0,438.0,254.0,539.0,137.0,18.0,11.0,69.0
2016-07-24 10:10:00,7171.0,125.0,266.0,26.0,115.0,16.0,9.0,1.0
2016-07-24 10:15:00,5647.0,253.0,261.0,0.0,119.0,9.0,9.0,1.0
2016-07-24 10:20:00,7149.0,25.0,220.0,0.0,138.0,14.0,7.0,3.0
2016-07-24 10:25:00,7172.0,184.0,245.0,1.0,162.0,7.0,9.0,4.0
2016-07-24 10:30:00,9739.0,44.0,218.0,1.0,160.0,8.0,15.0,2.0
2016-07-24 10:35:00,9483.0,219.0,205.0,0.0,164.0,9.0,7.0,4.0
2016-07-24 10:40:00,7539.0,190.0,195.0,0.0,183.0,8.0,9.0,3.0
2016-07-24 10:45:00,7144.0,182.0,156.0,0.0,135.0,3.0,9.0,3.0
2016-07-24 10:50:00,7730.0,66.0,203.0,0.0,155.0,21.0,9.0,2.0
2016-07-24 10:55:00,8057.0,261.0,232.0,0.0,197.0,4.0,9.0,15.0
2016-07-24 11:00:00,10420.0,912.0,467.0,0.0,189.0,12.0,11.0,1.0
2016-07-24 11:05:00,9919.0,8.0,450.0,0.0,184.0,10.0,7.0,7.0
2016-07-24 11:10:00,8431.0,611.0,175.0,0.0,206.0,14.0,18.0,2.0
2016-07-24 11:15:00,9643.0,122.0,176.0,0.0,219.0,2.0,9.0,1.0
2016-07-24 11:20:00,8283.0,163.0,155.0,119.0,242.0,14.0,7.0,19.0
2016-07-24 11:25:00,7484.0,67.0,199.0,1.0,196.0,4.0,11.0,13.0
2016-07-24 11:30:00,8479.0,518.0,229.0,0.0,233.0,6.0,10.0,2.0
2016-07-24 11:35:00,9703.0,188.0,571.0,0.0,189.0,2.0,7.0,0.0
2016-07-24 11:40:00,8346.0,240.0,364.0,0.0,167.0,4.0,8.0,0.0
2016-07-24 11:45:00,7623.0,759.0,131.0,0.0,203.0,0.0,7.0,0.0
2016-07-24 11:50:00,6888.0,16.0,196.0,0.0,244.0,0.0,7.0,0.0
2016-07-24 11:55:00,7880.0,514.0,129.0,0.0,209.0,0.0,15.0,6.0
2016-07-24 12:00:00,8001.0,198.0,86.0,0.0,225.0,2.0,11.0,12.0
2016-07-24 12:05:00,7660.0,1223.0,159.0,0.0,213.0,2.0,8.0,2.0
2016-07-24 12:10:00,7216.0,302.0,119.0,2.0,177.0,3.0,7.0,0.0
2016-07-24 12:15:00,8579.0,35.0,71.0,1.0,191.0,6.0,7.0,0.0
2016-07-24 12:20:00,9416.0,28.0,99.0,0.0,222.0,1.0,9.0,0.0
2016-07-24 12:25:00,5814.0,57.0,92.0,428.0,250.0,0.0,8.0,0.0
2016-07-24 12:30:00,6370.0,458.0,58.0,0.0,248.0,0.0,9.0,1.0
2016-07-24 12:35:00,7393.0,755.0,73.0,0.0,196.0,5.0,7.0,5.0
2016-07-24 12:40:00,6272.0,438.0,113.0,0.0,216.0,5.0,9.0,23.0
2016-07-24 12:45:00,4971.0,237.0,49.0,0.0,188.0,0.0,11.0,3.0
2016-07-24 12:50:00,9443.0,160.0,51.0,0.0,225.0,5.0,7.0,2.0
2016-07-24 12:55:00,6996.0,71.0,56.0,0.0,208.0,2.0,11.0,0.0
2016-07-24 13:00:00,4950.0,47.0,67.0,119.0,224.0,0.0,11.0,0.0
2016-07-24 13:05:00,6105.0,28.0,75.0,1.0,175.0,8.0,9.0,0.0
2016-07-24 13:10:00,5959.0,12.0,53.0,120.0,195.0,0.0,9.0,0.0
2016-07-24 13:15:00,6087.0,62.0,55.0,0.0,209.0,1.0,11.0,0.0
2016-07-24 13:20:00,4100.0,1139.0,38.0,0.0,183.0,0.0,11.0,0.0
2016-07-24 13:25:00,6253.0,310.0,55.0,0.0,159.0,0.0,7.0,0.0
2016-07-24 13:30:00,7685.0,52.0,52.0,0.0,165.0,0.0,10.0,0.0
2016-07-24 13:35:00,6582.0,44.0,38.0,0.0,134.0,3.0,15.0,0.0
2016-07-24 13:40:00,6570.0,20.0,40.0,0.0,127.0,0.0,14.0,4.0
2016-07-24 13:45:00,10265.0,50.0,28.0,0.0,102.0,0.0,12.0,8.0
2016-07-24 13:50:00,6167.0,25.0,64.0,0.0,103.0,0.0,22.0,0.0
2016-07-24 13:55:00,7328.0,0.0,32.0,0.0,106.0,0.0,11.0,2.0
2016-07-24 14:00:00,7320.0,0.0,76.0,0.0,77.0,0.0,14.0,18.0
2016-07-24 14:05:00,5385.0,0.0,481.0,0.0,69.0,0.0,9.0,5.0
2016-07-24 14:10:00,5712.0,0.0,308.0,0.0,81.0,0.0,11.0,4.0
2016-07-24 14:15:00,5606.0,0.0,122.0,0.0,66.0,0.0,9.0,0.0
2016-07-24 14:20:00,4940.0,0.0,111.0,0.0,67.0,0.0,9.0,0.0
2016-07-24 14:25:00,5471.0,0.0,63.0,0.0,83.0,0.0,15.0,0.0
2016-07-24 14:30:00,6426.0,0.0,62.0,0.0,63.0,2.0,11.0,0.0
2016-07-24 14:35:00,7896.0,0.0,36.0,0.0,48.0,7.0,7.0,1.0
2016-07-24 14:40:00,5362.0,0.0,37.0,0.0,34.0,19.0,7.0,0.0
2016-07-24 14:45:00,4095.0,0.0,27.0,0.0,44.0,10.0,9.0,5.0
2016-07-24 14:50:00,4113.0,0.0,85.0,0.0,45.0,19.0,7.0,0.0
2016-07-24 14:55:00,5187.0,0.0,24.0,0.0,42.0,2.0,10.0,0.0
2016-07-24 15:00:00,5201.0,0.0,47.0,0.0,35.0,0.0,7.0,0.0
2016-07-24 15:05:00,4077.0,0.0,29.0,0.0,19.0,2.0,5.0,1.0
2016-07-24 15:10:00,3817.0,0.0,232.0,0.0,22.0,2.0,9.0,0.0
2016-07-24 15:15:00,3648.0,1.0,427.0,0.0,19.0,0.0,9.0,0.0
2016-07-24 15:20:00,5412.0,0.0,205.0,0.0,44.0,0.0,5.0,25.0
2016-07-24 15:25:00,5527.0,0.0,109.0,0.0,39.0,0.0,7.0,3.0
2016-07-24 15:30:00,3964.0,1.0,62.0,0.0,37.0,0.0,7.0,1.0
2016-07-24 15:35:00,3644.0,0.0,39.0,347.0,21.0,0.0,5.0,0.0
2016-07-24 15:40:00,4471.0,0.0,52.0,0.0,25.0,0.0,10.0,0.0
2016-07-24 15:45:00,3951.0,0.0,14.0,0.0,19.0,0.0,7.0,2.0
2016-07-24 15:50:00,5606.0,0.0,13.0,0.0,8.0,0.0,7.0,0.0
2016-07-24 15:55:00,5765.0,0.0,25.0,0.0,11.0,3.0,11.0,2.0
2016-07-24 16:00:00,7741.0,1.0,35.0,0.0,11.0,0.0,11.0,2.0
2016-07-24 16:05:00,6498.0,663.0,25.0,158.0,16.0,22.0,7.0,2.0
2016-07-24 16:10:00,4228.0,0.0,3.0,407.0,12.0,1.0,7.0,0.0
2016-07-24 16:15:00,3469.0,0.0,437.0,0.0,2.0,0.0,7.0,1.0
2016-07-24 16:20:00,4542.0,0.0,279.0,0.0,4.0,0.0,5.0,0.0
2016-07-24 16:25:00,4225.0,0.0,104.0,0.0,3.0,2.0,6.0,0.0
2016-07-24 16:30:00,3898.0,0.0,46.0,0.0,4.0,0.0,7.0,1.0
2016-07-24 16:35:00,6008.0,0.0,16.0,0.0,9.0,0.0,5.0,4.0
2016-07-24 16:40:00,4005.0,137.0,9.0,0.0,8.0,0.0,7.0,13.0
2016-07-24 16:45:00,3416.0,448.0,60.0,0.0,4.0,0.0,5.0,0.0
2016-07-24 16:50:00,3267.0,0.0,20.0,0.0,3.0,1.0,5.0,0.0
2016-07-24 16:55:00,3540.0,0.0,6.0,0.0,4.0,0.0,7.0,0.0
2016-07-24 17:00:00,4247.0,0.0,8.0,0.0,5.0,4.0,8.0,2.0
2016-07-24 17:05:00,3924.0,0.0,7.0,0.0,8.0,3.0,5.0,0.0
2016-07-24 17:10:00,3186.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0
2016-07-24 17:15:00,4308.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
2016-07-24 17:20:00,3295.0,0.0,12.0,1.0,2.0,3.0,7.0,0.0
2016-07-24 17:25:00,3278.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
2016-07-24 17:30:00,3259.0,0.0,1.0,0.0,6.0,0.0,7.0,0.0
2016-07-24 17:35:00,3895.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0
2016-07-24 17:40:00,3417.0,0.0,2.0,0.0,3.0,1.0,5.0,0.0
2016-07-24 17:45:00,3975.0,0.0,12.0,0.0,0.0,1.0,7.0,0.0
2016-07-24 17:50:00,4315.0,0.0,23.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 17:55:00,2983.0,0.0,5.0,0.0,3.0,4.0,5.0,0.0
2016-07-24 18:00:00,3766.0,0.0,0.0,0.0,6.0,73.0,7.0,5.0
2016-07-24 18:05:00,2829.0,1.0,6.0,0.0,8.0,9.0,5.0,0.0
2016-07-24 18:10:00,3230.0,640.0,1.0,0.0,0.0,2.0,5.0,0.0
2016-07-24 18:15:00,3624.0,285.0,0.0,0.0,1.0,7.0,5.0,0.0
2016-07-24 18:20:00,4246.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0
2016-07-24 18:25:00,3356.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 18:30:00,3636.0,339.0,2.0,0.0,2.0,0.0,5.0,1.0
2016-07-24 18:35:00,3171.0,104.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 18:40:00,3276.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 18:45:00,3345.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 18:50:00,3381.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 18:55:00,3117.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0
2016-07-24 19:00:00,3332.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
2016-07-24 19:05:00,3048.0,0.0,14.0,0.0,3.0,0.0,5.0,0.0
2016-07-24 19:10:00,3115.0,0.0,46.0,0.0,1.0,0.0,5.0,0.0
2016-07-24 19:15:00,3850.0,0.0,71.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 19:20:00,3263.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
2016-07-24 19:25:00,3270.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 19:30:00,4086.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0
2016-07-24 19:35:00,3636.0,0.0,12.0,0.0,0.0,0.0,5.0,3.0
2016-07-24 19:40:00,3678.0,0.0,17.0,0.0,2.0,0.0,6.0,0.0
2016-07-24 19:45:00,3842.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 19:50:00,3679.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0
2016-07-24 19:55:00,3352.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 20:00:00,3336.0,0.0,233.0,0.0,1.0,0.0,9.0,2.0
2016-07-24 20:05:00,3394.0,0.0,6.0,0.0,2.0,0.0,5.0,1.0
2016-07-24 20:10:00,3353.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0
2016-07-24 20:15:00,3857.0,0.0,2.0,0.0,2.0,0.0,5.0,3.0
2016-07-24 20:20:00,3727.0,50.0,1.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 20:25:00,3808.0,398.0,1.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 20:30:00,3963.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 20:35:00,4429.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 20:40:00,3508.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 20:45:00,3530.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0
2016-07-24 20:50:00,3745.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-07-24 20:55:00,3400.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0
2016-07-24 21:00:00,3649.0,0.0,3.0,0.0,0.0,584.0,8.0,0.0
2016-07-24 21:05:00,4519.0,0.0,6.0,0.0,2.0,1940.0,6.0,0.0
2016-07-24 21:10:00,3260.0,0.0,0.0,0.0,1.0,1623.0,5.0,0.0
2016-07-24 21:15:00,3382.0,0.0,0.0,0.0,2.0,1595.0,6.0,0.0
2016-07-24 21:20:00,3340.0,0.0,0.0,0.0,3.0,1182.0,7.0,0.0
2016-07-24 21:25:00,4219.0,0.0,1.0,0.0,2.0,780.0,5.0,5.0
2016-07-24 21:30:00,3530.0,0.0,0.0,0.0,1.0,754.0,5.0,1.0
2016-07-24 21:35:00,3546.0,0.0,0.0,0.0,8.0,769.0,7.0,0.0
2016-07-24 21:40:00,3362.0,0.0,1.0,0.0,6.0,535.0,6.0,0.0
2016-07-24 21:45:00,3488.0,0.0,2.0,0.0,7.0,1282.0,5.0,0.0
2016-07-24 21:50:00,5061.0,0.0,2.0,0.0,9.0,453.0,7.0,0.0
2016-07-24 21:55:00,4184.0,0.0,8.0,0.0,11.0,430.0,6.0,1.0
2016-07-24 22:00:00,3692.0,0.0,4.0,0.0,10.0,356.0,12.0,3.0
2016-07-24 22:05:00,3457.0,0.0,6.0,0.0,19.0,149.0,9.0,0.0
2016-07-24 22:10:00,3997.0,0.0,0.0,0.0,52.0,13.0,9.0,0.0
2016-07-24 22:15:00,3551.0,0.0,5.0,0.0,34.0,0.0,7.0,1.0
2016-07-24 22:20:00,3372.0,0.0,5.0,0.0,31.0,1.0,9.0,0.0
2016-07-24 22:25:00,3375.0,0.0,0.0,0.0,27.0,7.0,5.0,0.0
2016-07-24 22:30:00,3734.0,130.0,2.0,0.0,23.0,8.0,7.0,0.0
2016-07-24 22:35:00,3551.0,278.0,0.0,0.0,27.0,7.0,7.0,0.0
2016-07-24 22:40:00,4906.0,0.0,3.0,0.0,35.0,5.0,9.0,2.0
2016-07-24 22:45:00,3679.0,0.0,3.0,0.0,33.0,0.0,7.0,0.0
2016-07-24 22:50:00,5428.0,0.0,0.0,0.0,35.0,0.0,7.0,0.0
2016-07-24 22:55:00,3827.0,0.0,6.0,0.0,52.0,0.0,9.0,0.0
2016-07-24 23:00:00,5115.0,0.0,703.0,0.0,42.0,0.0,65.0,1.0
2016-07-24 23:05:00,5801.0,0.0,2308.0,0.0,48.0,0.0,52.0,0.0
2016-07-24 23:10:00,5049.0,438.0,2209.0,0.0,32.0,0.0,9.0,0.0
2016-07-24 23:15:00,5749.0,0.0,1788.0,0.0,29.0,0.0,12.0,1.0
2016-07-24 23:20:00,5399.0,0.0,1013.0,0.0,24.0,0.0,7.0,2.0
2016-07-24 23:25:00,5317.0,0.0,1215.0,0.0,26.0,0.0,13.0,6.0
2016-07-24 23:30:00,7009.0,0.0,898.0,0.0,30.0,0.0,14.0,0.0
2016-07-24 23:35:00,7152.0,0.0,829.0,0.0,18.0,1.0,7.0,2.0
2016-07-24 23:40:00,6068.0,0.0,711.0,0.0,20.0,0.0,8.0,0.0
2016-07-24 23:45:00,10167.0,468.0,1330.0,0.0,11.0,2.0,7.0,0.0
2016-07-24 23:50:00,10106.0,0.0,634.0,0.0,21.0,2.0,14.0,1.0
2016-07-24 23:55:00,9756.0,418.0,600.0,0.0,9.0,0.0,13.0,3.0
2016-07-25 00:00:00,13191.0,22.0,342.0,0.0,8.0,2.0,43.0,0.0
2016-07-25 00:05:00,18722.0,606.0,322.0,138.0,5.0,0.0,9.0,0.0
2016-07-25 00:10:00,28305.0,660.0,405.0,2.0,8.0,0.0,16.0,1.0
2016-07-25 00:15:00,31320.0,1204.0,286.0,0.0,11.0,0.0,11.0,0.0
